Adj Close,Close,High,Low,Open,Volume
86.839996,86.839996,87.5,86.550003,87.089996,5460000
86.199997,86.199997,87.059998,85.959999,86.839996,5020000
86.029999,86.029999,86.660004,85.650002,86.199997,4590000
86.199997,86.199997,86.529999,85.690002,86.029999,4270000
86.160004,86.160004,86.639999,85.830002,86.199997,4470000
86.32,86.32,86.730003,85.870003,86.160004,4890000
86.529999,86.529999,86.889999,86.080002,86.32,5060000
86.529999,86.529999,87.080002,86.139999,86.529999,4920000
86.5,86.5,86.910004,86.080002,86.529999,4610000
86.550003,86.550003,86.879997,86.139999,86.5,4430000
87.040001,87.040001,87.349998,86.339996,86.550003,5770000
87.559998,87.559998,87.870003,86.860001,87.040001,6580000
87.940002,87.940002,88.360001,87.309998,87.559998,6040000
88.040001,88.040001,88.480003,87.540001,87.940002,6690000
88.239998,88.239998,88.650002,87.709999,88.040001,6580000
88.150002,88.150002,88.629997,87.550003,88.239998,5830000
88.510002,88.510002,88.900002,87.900002,88.150002,5700000
88.459999,88.459999,89.07,88.019997,88.510002,6480000
88.300003,88.300003,88.82,87.699997,88.459999,5590000
88.779999,88.779999,89.129997,88.120003,88.300003,5990000
88.879997,88.879997,89.410004,88.480003,88.779999,5860000
88.889999,88.889999,89.290001,88.300003,88.879997,5410000
89.040001,89.040001,89.639999,88.709999,88.889999,6310000
89.0,89.0,89.480003,88.510002,89.040001,5680000
88.93,88.93,89.43,88.470001,89.0,5510000
89.110001,89.110001,89.440002,88.5,88.93,5190000
89.230003,89.230003,89.68,88.620003,89.110001,5340000
89.510002,89.510002,89.889999,88.82,89.230003,5720000
89.709999,89.709999,90.400002,89.139999,89.510002,6350000
89.919998,89.919998,90.57,89.389999,89.709999,6340000
89.849998,89.849998,90.300003,89.330002,89.919998,5820000
89.660004,89.660004,90.220001,89.220001,89.849998,5600000
89.550003,89.550003,89.980003,89.050003,89.660004,5150000
89.940002,89.940002,90.309998,89.300003,89.550003,6310000
90.269997,90.269997,90.68,89.68,89.940002,6460000
90.099998,90.099998,90.660004,89.629997,90.269997,5860000
89.540001,89.540001,90.440002,89.239998,90.099998,4980000
89.459999,89.459999,89.839996,88.870003,89.540001,5130000
89.669998,89.669998,90.150002,89.169998,89.459999,5860000
89.18,89.18,89.860001,88.739998,89.669998,5750000
88.75,88.75,89.410004,88.400002,89.18,4660000
88.089996,88.089996,88.889999,87.75,88.75,4790000
88.599998,88.599998,88.959999,87.82,88.089996,4950000
88.300003,88.300003,89.220001,88.040001,88.599998,5330000
87.839996,87.839996,88.360001,87.239998,88.300003,5520000
88.419998,88.419998,88.68,87.580002,87.839996,4270000
88.720001,88.720001,88.800003,87.879997,88.419998,4830000
87.089996,87.089996,87.870003,86.25,87.870003,6790000
86.900002,86.900002,88.050003,86.580002,87.089996,5720000
87.110001,87.110001,87.459999,86.360001,86.900002,4530000
86.879997,86.879997,87.449997,86.040001,87.110001,4680000
85.93,85.93,87.099998,85.739998,86.879997,4660000
85.040001,85.040001,86.370003,84.75,85.93,7070000
84.730003,84.730003,85.82,84.099998,85.040001,7470000
85.120003,85.120003,85.68,84.5,84.730003,5350000
84.010002,84.010002,85.68,83.639999,85.120003,5920000
84.489998,84.489998,84.860001,83.010002,84.010002,8450000
85.199997,85.199997,85.790001,84.580002,84.580002,6290000
85.739998,85.739998,86.220001,84.980003,85.199997,5220000
85.339996,85.339996,86.099998,84.900002,85.739998,4330000
85.050003,85.050003,85.639999,84.529999,85.339996,3280000
85.209999,85.209999,85.699997,84.760002,85.050003,3330000
84.669998,84.669998,85.589996,84.519997,85.209999,3580000
83.559998,83.559998,84.730003,83.300003,84.669998,5840000
83.059998,83.059998,83.830002,82.599998,83.559998,5790000
81.599998,81.599998,83.339996,81.360001,83.059998,7650000
82.410004,82.410004,83.040001,80.730003,81.599998,10450000
84.120003,84.120003,84.629997,82.970001,82.970001,6930000
84.480003,84.480003,84.639999,83.57,84.120003,4520000
85.160004,85.160004,85.400002,84.129997,84.480003,4260000
84.989998,84.989998,85.629997,84.57,85.160004,3400000
84.669998,84.669998,85.139999,84.279999,84.989998,3020000
85.389999,85.389999,85.599998,84.290001,84.669998,4380000
85.709999,85.709999,86.110001,85.110001,85.389999,4800000
85.690002,85.690002,86.080002,85.239998,85.709999,3690000
85.589996,85.589996,86.010002,85.120003,85.690002,3260000
85.870003,85.870003,86.230003,85.18,85.589996,4100000
85.720001,85.720001,86.470001,85.440002,85.870003,4420000
85.690002,85.690002,86.139999,85.260002,85.720001,3520000
85.629997,85.629997,86.040001,85.209999,85.690002,3220000
84.550003,84.550003,85.849998,84.389999,85.629997,4670000
84.07,84.07,84.839996,83.760002,84.550003,4350000
83.849998,83.849998,84.449997,83.529999,84.07,3310000
84.07,84.07,84.519997,83.57,83.849998,3600000
84.050003,84.050003,84.470001,83.489998,84.07,3790000
83.870003,83.870003,84.589996,83.580002,84.050003,4190000
84.029999,84.029999,84.519997,83.300003,83.870003,4760000
84.68,84.68,85.0,83.790001,84.029999,4690000
85.25,85.25,85.639999,84.639999,84.68,5200000
85.419998,85.419998,85.870003,84.870003,85.25,4220000
85.459999,85.459999,85.809998,84.800003,85.419998,4640000
85.790001,85.790001,86.120003,85.220001,85.459999,4830000
85.790001,85.790001,86.279999,85.43,85.790001,4920000
86.07,86.07,86.400002,85.419998,85.790001,4200000
85.860001,85.860001,86.540001,85.519997,86.07,4540000
85.870003,85.870003,86.309998,85.449997,85.860001,4690000
86.129997,86.129997,86.480003,85.639999,85.870003,5030000
86.379997,86.379997,86.75,85.849998,86.129997,5160000
86.769997,86.769997,87.139999,86.089996,86.379997,5430000
86.870003,86.870003,87.43,86.459999,86.769997,5270000
87.040001,87.040001,87.419998,86.480003,86.870003,4520000
86.989998,86.989998,87.57,86.629997,87.040001,5850000
86.790001,86.790001,87.480003,86.489998,86.989998,5000000
86.690002,86.690002,87.139999,86.209999,86.790001,4170000
86.559998,86.559998,87.099998,86.220001,86.690002,4470000
86.709999,86.709999,87.190002,86.220001,86.559998,4740000
86.809998,86.809998,87.269997,86.330002,86.709999,6240000
87.139999,87.139999,87.519997,86.400002,86.809998,6010000
87.199997,87.199997,87.739998,86.809998,87.139999,5570000
87.209999,87.209999,87.639999,86.760002,87.199997,4400000
87.169998,87.169998,87.790001,86.779999,87.209999,5170000
87.169998,87.169998,87.629997,86.690002,87.169998,5890000
87.650002,87.650002,87.959999,86.980003,87.169998,6470000
88.059998,88.059998,88.410004,87.519997,87.650002,6010000
88.360001,88.360001,88.769997,87.760002,88.059998,5750000
88.660004,88.660004,89.080002,87.93,88.360001,6240000
88.889999,88.889999,89.459999,88.349998,88.660004,7360000
89.120003,89.120003,89.849998,88.410004,88.889999,6650000
89.379997,89.379997,89.910004,88.769997,89.120003,7020000
89.029999,89.029999,90.010002,88.690002,89.379997,7830000
89.519997,89.519997,89.959999,88.709999,89.029999,6220000
90.019997,90.019997,90.019997,90.019997,90.019997,7410000
90.050003,90.050003,90.470001,89.32,90.019997,6610000
90.080002,90.080002,90.669998,89.510002,90.050003,7040000
89.809998,89.809998,90.660004,89.43,90.080002,7750000
90.220001,90.220001,90.669998,89.449997,89.809998,8290000
89.860001,89.860001,90.779999,89.43,90.220001,9990000
90.019997,90.019997,90.470001,89.129997,89.860001,7810000
90.650002,90.650002,90.650002,90.650002,90.650002,6820000
90.43,90.43,91.129997,89.830002,90.650002,8750000
90.019997,90.019997,91.110001,89.559998,90.43,10600000
89.959999,89.959999,90.709999,89.510002,90.019997,8670000
89.900002,89.900002,90.480003,89.300003,89.959999,7470000
90.080002,90.080002,90.559998,89.470001,89.900002,5590000
90.629997,90.629997,91.019997,89.919998,90.080002,6980000
90.540001,90.540001,90.940002,89.739998,90.629997,6010000
90.470001,90.470001,91.089996,90.089996,90.540001,6670000
90.849998,90.849998,91.309998,90.300003,90.470001,7670000
91.370003,91.370003,91.839996,90.730003,90.849998,9600000
91.349998,91.349998,91.940002,90.830002,91.370003,9470000
91.339996,91.339996,91.809998,90.730003,91.349998,9470000
91.190002,91.190002,91.900002,90.709999,91.339996,8580000
91.379997,91.379997,92.089996,90.760002,91.190002,7470000
91.68,91.68,92.279999,91.059998,91.379997,8180000
91.800003,91.800003,92.449997,91.349998,91.68,8620000
91.779999,91.779999,92.260002,91.120003,91.800003,8200000
91.940002,91.940002,92.510002,91.419998,91.779999,9170000
91.980003,91.980003,92.739998,91.540001,91.940002,8960000
91.669998,91.669998,92.720001,91.339996,91.980003,7090000
92.199997,92.199997,92.629997,91.360001,91.669998,6750000
92.510002,92.510002,93.190002,91.949997,92.199997,7670000
92.209999,92.209999,92.949997,91.599998,92.510002,7230000
92.419998,92.419998,92.940002,91.830002,92.209999,7240000
92.230003,92.230003,92.919998,91.730003,92.419998,6340000
92.309998,92.309998,92.790001,91.620003,92.230003,7520000
92.459999,92.459999,93.07,91.900002,92.309998,8380000
92.370003,92.370003,92.919998,91.779999,92.459999,7310000
92.230003,92.230003,92.970001,91.629997,92.370003,7000000
91.93,91.93,92.650002,91.470001,92.230003,6680000
91.830002,91.830002,92.400002,91.349998,91.93,4860000
92.110001,92.110001,92.370003,91.309998,91.830002,5430000
92.550003,92.550003,93.07,91.830002,92.110001,7780000
92.629997,92.629997,93.300003,92.040001,92.550003,8310000
92.410004,92.410004,93.129997,91.900002,92.629997,8380000
92.599998,92.599998,93.279999,91.849998,92.410004,9120000
92.220001,92.220001,92.940002,91.720001,92.599998,7040000
92.239998,92.239998,92.879997,91.730003,92.220001,6850000
91.639999,91.639999,92.480003,91.160004,92.239998,6370000
91.779999,91.779999,92.239998,91.150002,91.639999,7150000
91.940002,91.940002,92.5,91.139999,91.779999,7870000
92.029999,92.029999,92.650002,91.389999,91.940002,6970000
91.800003,91.800003,92.599998,91.370003,92.029999,8760000
91.610001,91.610001,92.139999,90.809998,91.800003,8990000
91.5,91.5,92.260002,91.019997,91.610001,10140000
91.209999,91.209999,91.949997,90.690002,91.5,9070000
91.269997,91.269997,91.800003,90.529999,91.209999,8160000
90.589996,90.589996,91.199997,89.199997,91.199997,11440000
91.389999,91.389999,92.0,90.449997,90.589996,9340000
91.279999,91.279999,92.239998,90.839996,91.389999,10120000
91.559998,91.559998,92.059998,90.870003,91.279999,9150000
91.800003,91.800003,92.279999,91.139999,91.559998,8740000
91.830002,91.830002,92.449997,91.269997,91.800003,8660000
91.879997,91.879997,92.589996,91.349998,91.830002,9920000
92.019997,92.019997,92.669998,91.300003,91.879997,9560000
92.120003,92.120003,92.949997,91.529999,92.019997,9950000
92.080002,92.080002,92.760002,91.510002,92.120003,9490000
91.650002,91.650002,92.349998,91.089996,92.080002,7350000
92.010002,92.010002,92.589996,91.239998,91.650002,8230000
92.290001,92.290001,93.07,91.529999,92.010002,9720000
92.190002,92.190002,92.889999,91.580002,92.290001,6870000
91.519997,91.519997,92.709999,91.279999,92.190002,5950000
91.529999,91.529999,92.129997,90.629997,91.519997,7280000
91.809998,91.809998,92.389999,91.139999,91.529999,7610000
92.199997,92.199997,92.68,91.519997,91.809998,7060000
92.43,92.43,93.050003,91.82,92.199997,7240000
92.18,92.18,92.870003,91.629997,92.43,5950000
92.260002,92.260002,93.040001,91.68,92.18,7540000
92.849998,92.849998,93.330002,91.989998,92.260002,9650000
93.059998,93.059998,93.650002,92.510002,92.849998,7880000
93.139999,93.139999,93.639999,92.470001,93.059998,7600000
93.330002,93.330002,93.940002,92.75,93.139999,7720000
93.410004,93.410004,94.050003,92.849998,93.330002,8910000
93.190002,93.190002,93.980003,92.800003,93.410004,8530000
93.360001,93.360001,94.0,92.68,93.190002,8860000
93.5,93.5,94.139999,92.980003,93.360001,9210000
93.769997,93.769997,94.459999,93.099998,93.5,9430000
93.949997,93.949997,94.639999,93.230003,93.769997,9790000
93.690002,93.690002,94.620003,93.160004,93.949997,10230000
93.360001,93.360001,94.330002,92.870003,93.690002,8670000
93.470001,93.470001,93.970001,92.599998,93.360001,9180000
93.709999,93.709999,94.410004,93.07,93.470001,8780000
93.849998,93.849998,94.559998,93.239998,93.709999,9300000
93.699997,93.699997,94.529999,93.18,93.849998,9910000
93.669998,93.669998,94.339996,93.089996,93.699997,8970000
93.309998,93.309998,94.150002,92.839996,93.669998,9000000
92.879997,92.879997,93.769997,92.459999,93.309998,7800000
92.160004,92.160004,93.360001,91.610001,92.879997,9090000
92.529999,92.529999,92.910004,91.32,92.160004,8130000
92.650002,92.650002,93.669998,92.110001,92.529999,8160000
93.260002,93.260002,93.699997,92.330002,92.650002,7560000
93.589996,93.589996,94.220001,92.849998,93.260002,8000000
93.550003,93.550003,94.290001,92.580002,93.589996,10560000
94.059998,94.059998,94.720001,93.290001,93.550003,9760000
93.830002,93.830002,94.699997,93.32,94.059998,9790000
93.809998,93.809998,94.519997,93.25,93.830002,8150000
93.529999,93.529999,94.400002,93.150002,93.809998,8360000
93.169998,93.169998,94.040001,92.669998,93.529999,8750000
93.160004,93.160004,93.739998,92.629997,93.169998,9180000
92.660004,92.660004,93.580002,92.110001,93.160004,9330000
92.410004,92.410004,93.139999,91.800003,92.660004,8470000
91.870003,91.870003,92.830002,91.349998,92.410004,8510000
91.480003,91.480003,92.209999,90.989998,91.870003,8080000
90.889999,90.889999,91.809998,90.449997,91.480003,7860000
91.139999,91.139999,91.879997,90.43,90.889999,8140000
91.220001,91.220001,91.949997,90.650002,91.139999,9910000
90.059998,90.059998,91.650002,89.760002,91.220001,11030000
89.150002,89.150002,90.650002,88.699997,90.059998,10470000
89.470001,89.470001,90.029999,88.260002,89.150002,9900000
89.239998,89.239998,90.25,88.720001,89.470001,9000000
88.040001,88.040001,89.389999,87.669998,89.239998,9370000
88.18,88.18,89.0,87.169998,88.040001,10120000
88.959999,88.959999,89.209999,87.959999,88.18,7980000
88.959999,88.959999,90.139999,88.360001,88.959999,10310000
88.849998,88.849998,89.629997,88.300003,88.959999,7000000
87.849998,87.849998,88.919998,87.559998,88.849998,7400000
87.349998,87.349998,88.199997,86.690002,87.849998,9440000
87.860001,87.860001,88.550003,87.089996,87.349998,7330000
88.169998,88.169998,88.599998,87.449997,87.860001,5460000
88.529999,88.529999,89.230003,87.82,88.169998,6450000
89.199997,89.199997,89.730003,88.400002,88.529999,7230000
89.459999,89.459999,90.279999,89.010002,89.199997,8910000
89.129997,89.129997,89.800003,88.690002,89.459999,6720000
89.290001,89.290001,89.800003,88.68,89.129997,7880000
89.540001,89.540001,90.139999,88.959999,89.290001,7750000
89.620003,89.620003,90.410004,89.150002,89.540001,8640000
89.269997,89.269997,90.040001,88.629997,89.620003,8300000
88.779999,88.779999,89.57,88.309998,89.269997,7980000
89.230003,89.230003,89.699997,88.470001,88.779999,6690000
89.940002,89.940002,90.370003,88.959999,89.230003,9050000
90.760002,90.760002,91.330002,89.919998,89.940002,9360000
91.309998,91.309998,92.040001,90.470001,90.760002,10560000
91.559998,91.559998,92.099998,90.769997,91.309998,9040000
91.760002,91.760002,92.419998,90.989998,91.559998,9650000
91.790001,91.790001,92.599998,91.080002,91.760002,9310000
91.449997,91.449997,92.510002,90.919998,91.790001,10500000
91.540001,91.540001,92.809998,90.730003,91.449997,10440000
91.870003,91.870003,92.800003,91.120003,91.540001,12980000
91.989998,91.989998,92.75,91.279999,91.870003,10270000
91.580002,91.580002,92.589996,91.089996,91.989998,9150000
91.57,91.57,92.309998,90.889999,91.580002,8820000
92.080002,92.080002,92.75,91.339996,91.57,10530000
92.419998,92.419998,93.019997,91.779999,92.080002,9560000
92.269997,92.269997,92.870003,91.599998,92.419998,8650000
92.080002,92.080002,92.860001,91.410004,92.269997,7270000
91.989998,91.989998,92.769997,91.470001,92.080002,7540000
91.760002,91.760002,92.489998,91.099998,91.989998,7950000
91.129997,91.129997,91.919998,90.239998,91.760002,8310000
91.059998,91.059998,91.860001,90.57,91.129997,7220000
90.900002,90.900002,91.75,90.43,91.059998,7070000
89.849998,89.849998,91.099998,89.459999,90.900002,8020000
89.389999,89.389999,90.110001,88.540001,89.849998,9740000
87.93,87.93,89.769997,87.599998,89.389999,10100000
87.839996,87.839996,88.519997,86.239998,87.93,13110000
86.32,86.32,87.959999,85.919998,87.839996,9290000
87.080002,87.080002,87.879997,86.120003,86.32,9050000
87.230003,87.230003,88.379997,86.839996,87.080002,7470000
86.230003,86.230003,87.489998,85.720001,87.230003,8210000
85.470001,85.470001,86.309998,84.769997,86.230003,8970000
84.410004,84.410004,86.040001,83.900002,85.470001,9260000
83.629997,83.629997,85.029999,83.18,84.410004,9870000
85.120003,85.120003,85.639999,83.720001,83.720001,9310000
85.019997,85.019997,86.330002,84.540001,85.120003,8640000
85.43,85.43,85.790001,84.209999,85.019997,6430000
86.199997,86.199997,86.910004,85.290001,85.43,7080000
86.769997,86.769997,87.699997,86.190002,86.199997,7210000
87.07,87.07,87.480003,86.050003,86.769997,5820000
87.07,87.07,87.879997,86.540001,87.07,6080000
87.330002,87.330002,87.419998,86.43,87.07,4790000
86.129997,86.129997,87.650002,85.800003,87.330002,5770000
86.099998,86.099998,86.650002,85.279999,86.129997,5290000
85.959999,85.959999,86.849998,85.550003,86.099998,5080000
86.059998,86.059998,86.550003,85.43,85.959999,4430000
85.419998,85.419998,86.279999,85.029999,86.059998,4260000
84.830002,84.830002,85.540001,84.25,85.419998,5040000
84.93,84.93,85.43,84.309998,84.830002,4580000
85.5,85.5,85.980003,84.559998,84.93,5810000
86.440002,86.440002,86.970001,85.32,85.5,8240000
86.830002,86.830002,87.589996,86.199997,86.440002,7600000
87.07,87.07,87.57,86.019997,86.830002,7600000
86.730003,86.730003,87.739998,86.330002,87.07,8520000
86.470001,86.470001,87.18,85.879997,86.730003,6870000
86.510002,86.510002,87.110001,85.889999,86.470001,6580000
86.480003,86.480003,87.029999,85.839996,86.510002,5940000
86.709999,86.709999,87.279999,86.07,86.480003,6860000
86.849998,86.849998,87.379997,86.150002,86.709999,7800000
86.5,86.5,87.730003,86.110001,86.849998,7930000
86.580002,86.580002,87.309998,85.68,86.5,7140000
86.080002,86.080002,87.309998,85.769997,86.580002,5330000
85.669998,85.669998,86.43,85.0,86.080002,6280000
84.860001,84.860001,85.980003,84.519997,85.669998,6020000
84.739998,84.739998,85.370003,83.75,84.860001,7250000
85.610001,85.610001,86.080002,84.739998,84.739998,5200000
85.82,85.82,86.410004,85.089996,85.610001,4610000
87.059998,87.059998,87.379997,85.57,85.82,6860000
87.379997,87.379997,88.019997,86.669998,87.059998,7200000
87.610001,87.610001,88.040001,86.849998,87.379997,6100000
87.449997,87.449997,88.190002,86.970001,87.610001,6200000
86.879997,86.879997,87.779999,86.449997,87.449997,5180000
86.300003,86.300003,87.059998,85.830002,86.879997,5580000
86.82,86.82,87.339996,85.849998,86.300003,5950000
87.080002,87.080002,87.68,86.440002,86.82,6090000
86.989998,86.989998,87.589996,86.419998,87.080002,5110000
86.330002,86.330002,87.169998,85.75,86.989998,5960000
85.510002,85.510002,86.639999,85.260002,86.330002,5470000
85.519997,85.519997,86.239998,84.769997,85.510002,6200000
85.410004,85.410004,86.110001,84.93,85.519997,6540000
83.830002,83.830002,85.57,83.559998,85.410004,7050000
83.699997,83.699997,84.669998,83.050003,83.830002,7610000
84.099998,84.099998,84.830002,83.5,83.699997,6070000
83.769997,83.769997,84.760002,83.440002,84.099998,5680000
83.599998,83.599998,84.300003,83.099998,83.769997,5150000
82.309998,82.309998,83.5,81.980003,83.5,5880000
82.330002,82.330002,83.040001,81.769997,82.309998,5710000
83.150002,83.150002,83.709999,82.300003,82.330002,6220000
83.93,83.93,84.540001,83.07,83.150002,6880000
84.0,84.0,84.699997,83.43,83.93,5500000
83.75,83.75,84.309998,82.970001,84.0,4900000
83.489998,83.489998,84.360001,83.040001,83.75,6270000
83.110001,83.110001,83.830002,82.690002,83.489998,5290000
83.019997,83.019997,83.529999,82.339996,83.110001,5700000
83.169998,83.169998,83.879997,82.57,83.019997,6230000
82.739998,82.739998,83.690002,82.389999,83.169998,5680000
81.629997,81.629997,82.709999,81.260002,82.709999,6130000
81.18,81.18,81.900002,80.529999,81.629997,6630000
80.160004,80.160004,81.379997,79.599998,81.18,7000000
79.620003,79.620003,80.779999,79.239998,80.160004,7070000
78.239998,78.239998,79.879997,77.580002,79.620003,8690000
78.110001,78.110001,79.239998,77.050003,78.239998,9830000
79.07,79.07,79.629997,77.919998,78.110001,7050000
78.059998,78.059998,79.790001,77.800003,79.07,6760000
76.410004,76.410004,77.849998,76.099998,77.849998,8190000
74.529999,74.529999,76.239998,74.18,76.239998,10900000
75.860001,75.860001,76.459999,73.910004,74.529999,11230000
77.099998,77.099998,78.059998,75.980003,75.980003,8690000
77.699997,77.699997,78.5,76.660004,77.099998,6250000
77.419998,77.419998,78.199997,76.269997,77.699997,6080000
76.959999,76.959999,78.160004,76.550003,77.419998,4350000
76.370003,76.370003,77.260002,75.769997,76.959999,5530000
76.050003,76.050003,76.949997,75.029999,76.370003,6660000
76.290001,76.290001,76.940002,75.43,76.050003,5280000
77.910004,77.910004,78.339996,76.470001,76.470001,6780000
78.32,78.32,79.160004,77.660004,77.910004,6870000
79.129997,79.129997,79.43,77.730003,78.32,6250000
80.080002,80.080002,80.599998,78.870003,79.129997,6140000
79.989998,79.989998,80.809998,79.330002,80.080002,5150000
79.589996,79.589996,80.5,79.019997,79.989998,4920000
79.040001,79.040001,79.900002,78.57,79.589996,4560000
77.709999,77.709999,79.150002,77.519997,79.040001,5360000
77.940002,77.940002,78.410004,76.809998,77.709999,5760000
77.669998,77.669998,78.43,77.150002,77.940002,4560000
77.860001,77.860001,78.339996,76.879997,77.669998,4960000
78.099998,78.099998,79.099998,77.559998,77.860001,6300000
77.110001,77.110001,78.360001,76.699997,78.099998,5990000
76.309998,76.309998,77.279999,75.849998,77.110001,6110000
76.559998,76.559998,77.089996,75.449997,76.309998,6170000
74.900002,74.900002,76.980003,74.709999,76.559998,6490000
75.099998,75.099998,75.760002,73.910004,74.900002,8910000
74.690002,74.690002,76.099998,74.309998,75.099998,5880000
74.050003,74.050003,75.089996,73.470001,74.690002,8110000
73.199997,73.199997,74.669998,72.769997,74.050003,8140000
74.529999,74.529999,74.970001,72.279999,73.199997,9630000
74.910004,74.910004,76.199997,74.220001,74.529999,8430000
77.040001,77.040001,77.260002,74.370003,74.910004,6910000
76.889999,76.889999,78.449997,76.220001,77.040001,8680000
76.599998,76.599998,77.800003,76.010002,76.889999,5610000
77.470001,77.470001,78.410004,76.480003,76.599998,5570000
78.68,78.68,79.080002,77.349998,77.470001,7180000
78.050003,78.050003,79.339996,77.540001,78.68,6460000
77.839996,77.839996,78.959999,77.260002,78.050003,6840000
78.190002,78.190002,78.620003,77.160004,77.839996,5690000
78.419998,78.419998,79.199997,77.730003,78.190002,5780000
78.900002,78.900002,79.220001,77.559998,78.419998,6190000
79.580002,79.580002,80.290001,78.699997,78.900002,6760000
80.230003,80.230003,80.720001,79.279999,79.580002,6670000
80.239998,80.239998,80.910004,79.489998,80.230003,6420000
80.199997,80.199997,80.82,79.339996,80.239998,5860000
80.809998,80.809998,81.18,79.790001,80.199997,6480000
80.879997,80.879997,81.68,80.300003,80.809998,6740000
80.559998,80.559998,81.349998,79.980003,80.879997,5860000
80.809998,80.809998,81.209999,79.639999,80.559998,6530000
80.730003,80.730003,81.480003,80.160004,80.809998,6120000
81.379997,81.379997,81.900002,80.459999,80.730003,8390000
81.889999,81.889999,82.43,81.0,81.379997,8870000
81.940002,81.940002,82.360001,81.269997,81.889999,6690000
81.370003,81.370003,82.18,80.809998,81.940002,6540000
81.690002,81.690002,82.07,80.82,81.370003,7190000
82.370003,82.370003,83.010002,81.550003,81.690002,10350000
81.800003,81.800003,82.800003,81.239998,82.370003,8900000
81.260002,81.260002,82.050003,80.790001,81.800003,6900000
80.089996,80.089996,81.089996,79.510002,81.089996,7450000
79.669998,79.669998,80.32,78.889999,80.089996,6430000
80.209999,80.209999,80.849998,79.389999,79.669998,7350000
80.849998,80.849998,81.370003,79.830002,80.209999,6810000
80.709999,80.709999,81.379997,79.959999,80.849998,7630000
80.419998,80.419998,81.160004,79.940002,80.709999,7320000
80.449997,80.449997,80.900002,79.620003,80.419998,7230000
80.080002,80.080002,81.040001,79.660004,80.449997,8480000
80.129997,80.129997,81.290001,79.489998,80.080002,6230000
80.239998,80.239998,80.809998,79.599998,80.129997,6470000
80.839996,80.839996,81.290001,79.949997,80.239998,7670000
81.720001,81.720001,82.190002,80.589996,80.839996,8980000
82.050003,82.050003,82.720001,81.339996,81.720001,8370000
82.139999,82.139999,82.68,81.330002,82.050003,7650000
83.0,83.0,83.540001,81.940002,82.139999,9530000
82.730003,82.730003,83.879997,82.279999,83.0,9650000
82.639999,82.639999,83.349998,81.970001,82.730003,7470000
81.639999,81.639999,82.889999,81.199997,82.639999,7150000
81.580002,81.580002,82.209999,80.940002,81.639999,6980000
81.269997,81.269997,82.059998,80.559998,81.580002,7340000
80.959999,80.959999,81.690002,80.309998,81.269997,6830000
81.379997,81.379997,81.910004,80.419998,80.959999,7690000
81.690002,81.690002,82.339996,81.0,81.379997,8560000
81.470001,81.470001,82.220001,80.970001,81.690002,7350000
81.0,81.0,81.839996,80.550003,81.470001,6280000
80.610001,80.610001,81.669998,80.290001,81.0,7160000
80.370003,80.370003,81.080002,79.839996,80.610001,7900000
80.330002,80.330002,81.139999,79.660004,80.370003,11330000
80.379997,80.379997,81.610001,79.589996,80.330002,6100000
80.550003,80.550003,81.010002,79.43,80.379997,6150000
81.599998,81.599998,81.93,80.5,80.550003,7320000
82.18,82.18,82.790001,81.32,81.599998,7830000
82.809998,82.809998,83.309998,81.779999,82.18,9180000
82.809998,82.809998,83.540001,82.220001,82.809998,8120000
83.470001,83.470001,83.919998,81.370003,82.809998,13230000
83.910004,83.910004,84.800003,83.110001,83.470001,12830000
84.529999,84.529999,84.900002,83.099998,83.910004,10000000
84.309998,84.309998,85.279999,83.730003,84.529999,10280000
85.239998,85.239998,85.809998,84.029999,84.309998,11590000
85.790001,85.790001,86.360001,84.900002,85.239998,11390000
85.82,85.82,86.610001,85.169998,85.790001,10230000
86.07,86.07,86.470001,85.07,85.82,9530000
86.389999,86.389999,88.169998,85.639999,86.07,10830000
86.510002,86.510002,87.0,85.290001,86.389999,10430000
85.849998,85.849998,87.019997,85.470001,86.510002,10260000
85.809998,85.809998,86.660004,84.870003,85.849998,10630000
86.160004,86.160004,86.760002,85.339996,85.809998,9690000
86.660004,86.660004,87.349998,85.839996,86.160004,10250000
86.610001,86.610001,87.459999,86.059998,86.660004,11540000
86.43,86.43,87.040001,85.68,86.610001,9580000
86.730003,86.730003,87.309998,85.870003,86.43,10720000
87.360001,87.360001,87.970001,86.510002,86.730003,12010000
87.18,87.18,87.980003,86.610001,87.360001,10680000
86.949997,86.949997,87.519997,86.480003,87.18,6400000
87.720001,87.720001,88.25,86.639999,86.949997,11220000
87.360001,87.360001,88.57,86.989998,87.720001,10970000
87.629997,87.629997,88.190002,86.790001,87.360001,8850000
87.580002,87.580002,88.190002,86.949997,87.629997,7570000
88.169998,88.169998,88.739998,87.150002,87.580002,9760000
88.269997,88.269997,89.0,87.620003,88.169998,10480000
87.860001,87.860001,88.800003,87.43,88.269997,8490000
87.889999,87.889999,88.400002,87.25,87.860001,8530000
87.400002,87.400002,88.129997,86.650002,87.889999,8640000
87.339996,87.339996,88.010002,86.800003,87.400002,9030000
87.449997,87.449997,88.0,86.639999,87.339996,10010000
87.410004,87.410004,88.160004,86.760002,87.449997,9830000
86.459999,86.459999,87.610001,85.68,87.410004,10210000
86.779999,86.779999,87.260002,85.610001,86.459999,9970000
87.68,87.68,88.360001,86.669998,86.779999,11510000
88.160004,88.160004,88.849998,87.389999,87.68,11900000
88.290001,88.290001,89.0,87.510002,88.160004,11100000
